OpenMP is enabled.
Number of threads = 8
app_name: lane_emden
G = 0.00043
Using algorithm: GSPH
Particle id: 0 | n_neighbor: 20 | dens_i: 3.77892 | updated sml: 0.78221 | v_sig_max: 0.326353
Particle id: 1100 | n_neighbor: 30 | dens_i: 76.4479 | updated sml: 0.287072 | v_sig_max: 0.882158
Particle id: 50 | n_neighbor: 30 | dens_i: 83.5837 | updated sml: 0.278658 | v_sig_max: 0.868118
Particle id: 2700 | n_neighbor: 26 | dens_i: 182.012 | updated sml: 0.214987 | v_sig_max: 0.960918
Particle id: 1650 | n_neighbor: 27 | dens_i: 434.402 | updated sml: 0.160872 | v_sig_max: 1.11072
Particle id: 600 | n_neighbor: 32 | dens_i: 57.8886 | updated sml: 0.314955 | v_sig_max: 0.777362
Particle id: 2200 | n_neighbor: 27 | dens_i: 373.195 | updated sml: 0.169226 | v_sig_max: 1.07255
Particle id: 3200 | n_neighbor: 28 | dens_i: 301.185 | updated sml: 0.181761 | v_sig_max: 1.09119
Particle id: 1150 | n_neighbor: 30 | dens_i: 40.0495 | updated sml: 0.356107 | v_sig_max: 0.757529
Particle id: 100 | n_neighbor: 30 | dens_i: 83.5837 | updated sml: 0.278658 | v_sig_max: 0.868118
Particle id: 2750 | n_neighbor: 38 | dens_i: 7.35246 | updated sml: 0.626568 | v_sig_max: 0.887166
Particle id: 3750 | n_neighbor: 30 | dens_i: 40.0495 | updated sml: 0.356107 | v_sig_max: 0.757529
Particle id: 1700 | n_neighbor: 31 | dens_i: 40.7809 | updated sml: 0.353965 | v_sig_max: 1.26325
Particle id: 1200 | n_neighbor: 25 | dens_i: 23.9489 | updated sml: 0.422685 | v_sig_max: 1.14284
Particle id: 150 | n_neighbor: 27 | dens_i: 16.5733 | updated sml: 0.47787 | v_sig_max: 0.881523
Particle id: 2800 | n_neighbor: 28 | dens_i: 209.938 | updated sml: 0.204998 | v_sig_max: 1.06942
Particle id: 3800 | n_neighbor: 26 | dens_i: 62.0802 | updated sml: 0.307702 | v_sig_max: 0.808848
Particle id: 2250 | n_neighbor: 26 | dens_i: 116.164 | updated sml: 0.249702 | v_sig_max: 0.838941
Particle id: 650 | n_neighbor: 23 | dens_i: 34.4341 | updated sml: 0.374498 | v_sig_max: 0.98506
Particle id: 1750 | n_neighbor: 30 | dens_i: 89.1494 | updated sml: 0.272734 | v_sig_max: 0.902366
Particle id: 1250 | n_neighbor: 28 | dens_i: 120.652 | updated sml: 0.246567 | v_sig_max: 0.970714
Particle id: 3250 | n_neighbor: 28 | dens_i: 76.9496 | updated sml: 0.286447 | v_sig_max: 0.868499
Particle id: 2850 | n_neighbor: 29 | dens_i: 133.825 | updated sml: 0.238196 | v_sig_max: 0.960918
Particle id: 3850 | n_neighbor: 26 | dens_i: 182.012 | updated sml: 0.214987 | v_sig_max: 0.960918
Particle id: 200 | n_neighbor: 27 | dens_i: 91.2122 | updated sml: 0.270663 | v_sig_max: 0.955453
Particle id: 700 | n_neighbor: 30 | dens_i: 28.2108 | updated sml: 0.400228 | v_sig_max: 0.761123
Particle id: 1300 | n_neighbor: 28 | dens_i: 86.8619 | updated sml: 0.275108 | v_sig_max: 0.886766
Particle id: 1800 | n_neighbor: 24 | dens_i: 86.2332 | updated sml: 0.275775 | v_sig_max: 0.782706
Particle id: 2300 | n_neighbor: 25 | dens_i: 586.296 | updated sml: 0.145571 | v_sig_max: 1.06772
Particle id: 2900 | n_neighbor: 28 | dens_i: 209.938 | updated sml: 0.204998 | v_sig_max: 1.06942
Particle id: 3900 | n_neighbor: 29 | dens_i: 87.34 | updated sml: 0.274605 | v_sig_max: 0.93619
Particle id: 750 | n_neighbor: 28 | dens_i: 68.869 | updated sml: 0.297239 | v_sig_max: 0.907501
Particle id: 1850 | n_neighbor: 24 | dens_i: 282.038 | updated sml: 0.185785 | v_sig_max: 1.00126
Particle id: 1350 | n_neighbor: 27 | dens_i: 288.48 | updated sml: 0.184391 | v_sig_max: 1.14035
Particle id: 2350 | n_neighbor: 25 | dens_i: 96.0347 | updated sml: 0.266054 | v_sig_max: 0.916444
Particle id: 250 | n_neighbor: 42 | dens_i: 1.18891 | updated sml: 1.15008 | v_sig_max: 0.722052
Particle id: 3950 | n_neighbor: 26 | dens_i: 62.0802 | updated sml: 0.307702 | v_sig_max: 0.808848
Particle id: 3300 | n_neighbor: 28 | dens_i: 38.984 | updated sml: 0.359323 | v_sig_max: 0.869183
Particle id: 800 | n_neighbor: 27 | dens_i: 74.4001 | updated sml: 0.289682 | v_sig_max: 0.850553
Particle id: 1900 | n_neighbor: 27 | dens_i: 245.66 | updated sml: 0.194536 | v_sig_max: 1.11475
Particle id: 1400 | n_neighbor: 28 | dens_i: 97.2082 | updated sml: 0.264979 | v_sig_max: 0.917553
Particle id: 1400 | n_neighbor: 28 | dens_i: 97.2082 | updated sml: 0.264979 | v_sig_max: 0.917553
Particle id: 2400 | n_neighbor: 27 | dens_i: 74.4001 | updated sml: 0.289682 | v_sig_max: 0.850553
Particle id: 2950 | n_neighbor: 27 | dens_i: 147.097 | updated sml: 0.230806 | v_sig_max: 1.03345
Particle id: 1950 | n_neighbor: 25 | dens_i: 232.526 | updated sml: 0.198132 | v_sig_max: 0.981633
Particle id: 3350 | n_neighbor: 30 | dens_i: 40.0495 | updated sml: 0.356107 | v_sig_max: 0.757529
Particle id: 850 | n_neighbor: 30 | dens_i: 59.4571 | updated sml: 0.312161 | v_sig_max: 0.784435
Particle id: 4000 | n_neighbor: 28 | dens_i: 86.8619 | updated sml: 0.275108 | v_sig_max: 0.886766
Particle id: 300 | n_neighbor: 29 | dens_i: 87.34 | updated sml: 0.274605 | v_sig_max: 0.93619
Particle id: 2450 | n_neighbor: 26 | dens_i: 144.278 | updated sml: 0.232298 | v_sig_max: 0.904915
Particle id: 2000 | n_neighbor: 27 | dens_i: 245.66 | updated sml: 0.194536 | v_sig_max: 1.11475
Particle id: 3000 | n_neighbor: 34 | dens_i: 74.4994 | updated sml: 0.289553 | v_sig_max: 0.896329
Particle id: 3400 | n_neighbor: 30 | dens_i: 61.7241 | updated sml: 0.308291 | v_sig_max: 0.838101
Particle id: 1450 | n_neighbor: 28 | dens_i: 45.6357 | updated sml: 0.340941 | v_sig_max: 0.819474
Particle id: 4050 | n_neighbor: 28 | dens_i: 62.8962 | updated sml: 0.306364 | v_sig_max: 0.795335
Particle id: 900 | n_neighbor: 27 | dens_i: 74.4001 | updated sml: 0.289682 | v_sig_max: 0.850553
Particle id: 350 | n_neighbor: 28 | dens_i: 6.62376 | updated sml: 0.648751 | v_sig_max: 1.05449
Particle id: 2500 | n_neighbor: 30 | dens_i: 89.1494 | updated sml: 0.272734 | v_sig_max: 0.902366
Particle id: 4100 | n_neighbor: 38 | dens_i: 7.35246 | updated sml: 0.626568 | v_sig_max: 0.887166
Particle id: 3050 | n_neighbor: 27 | dens_i: 91.2122 | updated sml: 0.270663 | v_sig_max: 0.955453
Particle id: 1500 | n_neighbor: 28 | dens_i: 78.1204 | updated sml: 0.285009 | v_sig_max: 0.888107
Particle id: 950 | n_neighbor: 32 | dens_i: 57.8886 | updated sml: 0.314955 | v_sig_max: 0.777362
Particle id: 3450 | n_neighbor: 28 | dens_i: 261.089 | updated sml: 0.190626 | v_sig_max: 1.04564
Particle id: 400 | n_neighbor: 28 | dens_i: 116.797 | updated sml: 0.24925 | v_sig_max: 0.917609
Particle id: 4150 | n_neighbor: 30 | dens_i: 83.5837 | updated sml: 0.278658 | v_sig_max: 0.868118
Particle id: 3100 | n_neighbor: 28 | dens_i: 27.6582 | updated sml: 0.402877 | v_sig_max: 0.777383
Particle id: 1000 | n_neighbor: 28 | dens_i: 97.2082 | updated sml: 0.264979 | v_sig_max: 0.917553
Particle id: 3500 | n_neighbor: 29 | dens_i: 131.934 | updated sml: 0.239329 | v_sig_max: 0.972907
Particle id: 1550 | n_neighbor: 31 | dens_i: 108.325 | updated sml: 0.255586 | v_sig_max: 0.950169
Particle id: 450 | n_neighbor: 27 | dens_i: 36.9383 | updated sml: 0.365836 | v_sig_max: 0.939799
Particle id: 4200 | n_neighbor: 19 | dens_i: 26.4462 | updated sml: 0.408939 | v_sig_max: 0.864285
Particle id: 2050 | n_neighbor: 29 | dens_i: 59.0288 | updated sml: 0.312914 | v_sig_max: 0.860135
Particle id: 1050 | n_neighbor: 27 | dens_i: 71.1009 | updated sml: 0.294095 | v_sig_max: 0.859373
Particle id: 3550 | n_neighbor: 28 | dens_i: 17.1942 | updated sml: 0.472049 | v_sig_max: 0.868969
Particle id: 2550 | n_neighbor: 25 | dens_i: 337.131 | updated sml: 0.175057 | v_sig_max: 1.14035
Particle id: 3150 | n_neighbor: 29 | dens_i: 158.715 | updated sml: 0.22503 | v_sig_max: 1.00611
Particle id: 2100 | n_neighbor: 24 | dens_i: 145.826 | updated sml: 0.231473 | v_sig_max: 0.891832
Particle id: 3600 | n_neighbor: 30 | dens_i: 28.2108 | updated sml: 0.400228 | v_sig_max: 0.761123
Particle id: 2600 | n_neighbor: 27 | dens_i: 109.635 | updated sml: 0.254563 | v_sig_max: 0.805053
Particle id: 500 | n_neighbor: 38 | dens_i: 7.35246 | updated sml: 0.626568 | v_sig_max: 0.887166
Particle id: 3650 | n_neighbor: 28 | dens_i: 172.723 | updated sml: 0.218774 | v_sig_max: 0.969584
loop: 147, time: 9.8485, dt: 0.039546, num: 4224
Particle id: 0 | n_neighbor: 19 | dens_i: 26.0578 | updated sml: 0.410961 | v_sig_max: 1.22514
Particle id: 3700 | n_neighbor: 27 | dens_i: 223.765 | updated sml: 0.200685 | v_sig_max: 1.00581
Particle id: 550 | n_neighbor: 26 | dens_i: 97.6569 | updated sml: 0.264573 | v_sig_max: 1.08965
Particle id: 1600 | n_neighbor: 31 | dens_i: 41.1376 | updated sml: 0.352939 | v_sig_max: 1.25009
Particle id: 1100 | n_neighbor: 30 | dens_i: 76.3923 | updated sml: 0.287142 | v_sig_max: 0.880564
Particle id: 50 | n_neighbor: 30 | dens_i: 83.5208 | updated sml: 0.278728 | v_sig_max: 0.86107
Particle id: 3750 | n_neighbor: 30 | dens_i: 40.0131 | updated sml: 0.356215 | v_sig_max: 0.767756
Particle id: 2650 | n_neighbor: 28 | dens_i: 304.305 | updated sml: 0.181138 | v_sig_max: 1.09431
Particle id: 600 | n_neighbor: 30 | dens_i: 57.7005 | updated sml: 0.315297 | v_sig_max: 0.775906
Particle id: 1650 | n_neighbor: 27 | dens_i: 441.774 | updated sml: 0.159973 | v_sig_max: 1.11043
Particle id: 1150 | n_neighbor: 30 | dens_i: 40.0131 | updated sml: 0.356215 | v_sig_max: 0.767756
Particle id: 2150 | n_neighbor: 25 | dens_i: 232.071 | updated sml: 0.198262 | v_sig_max: 0.978775
Particle id: 100 | n_neighbor: 30 | dens_i: 83.5208 | updated sml: 0.278728 | v_sig_max: 0.86107
Particle id: 1700 | n_neighbor: 31 | dens_i: 41.1376 | updated sml: 0.352939 | v_sig_max: 1.25009
Particle id: 650 | n_neighbor: 24 | dens_i: 34.9608 | updated sml: 0.372608 | v_sig_max: 0.966559
Particle id: 2700 | n_neighbor: 26 | dens_i: 181.561 | updated sml: 0.215165 | v_sig_max: 0.960504
Particle id: 1200 | n_neighbor: 24 | dens_i: 24.7622 | updated sml: 0.418006 | v_sig_max: 1.12679
Particle id: 1750 | n_neighbor: 30 | dens_i: 89.3565 | updated sml: 0.272524 | v_sig_max: 0.902576
Particle id: 3800 | n_neighbor: 26 | dens_i: 62.4201 | updated sml: 0.307142 | v_sig_max: 0.783337
Particle id: 700 | n_neighbor: 30 | dens_i: 28.2455 | updated sml: 0.400064 | v_sig_max: 0.756739
Particle id: 2750 | n_neighbor: 38 | dens_i: 7.47285 | updated sml: 0.623185 | v_sig_max: 0.885728
Particle id: 1800 | n_neighbor: 24 | dens_i: 85.2775 | updated sml: 0.276801 | v_sig_max: 0.780771
Particle id: 1250 | n_neighbor: 27 | dens_i: 120.928 | updated sml: 0.246379 | v_sig_max: 0.970466
Particle id: 150 | n_neighbor: 27 | dens_i: 16.7963 | updated sml: 0.475746 | v_sig_max: 0.866849
Particle id: 1250 | n_neighbor: 27 | dens_i: 120.928 | updated sml: 0.246379 | v_sig_max: 0.970466
Particle id: 3200 | n_neighbor: 28 | dens_i: 304.305 | updated sml: 0.181138 | v_sig_max: 1.09432
Particle id: 3850 | n_neighbor: 26 | dens_i: 181.561 | updated sml: 0.215165 | v_sig_max: 0.960504
Particle id: 1850 | n_neighbor: 24 | dens_i: 283.113 | updated sml: 0.18555 | v_sig_max: 1.0024
Particle id: 2800 | n_neighbor: 28 | dens_i: 211.117 | updated sml: 0.204616 | v_sig_max: 1.06861
Particle id: 750 | n_neighbor: 28 | dens_i: 69.0946 | updated sml: 0.296915 | v_sig_max: 0.888207
Particle id: 2200 | n_neighbor: 27 | dens_i: 378.643 | updated sml: 0.16841 | v_sig_max: 1.07556
Particle id: 200 | n_neighbor: 27 | dens_i: 91.5595 | updated sml: 0.27032 | v_sig_max: 0.970078
Particle id: 2850 | n_neighbor: 29 | dens_i: 134.05 | updated sml: 0.238062 | v_sig_max: 0.960504
Particle id: 1300 | n_neighbor: 28 | dens_i: 86.8139 | updated sml: 0.275158 | v_sig_max: 0.885854
Particle id: 2250 | n_neighbor: 26 | dens_i: 115.869 | updated sml: 0.249914 | v_sig_max: 0.831874
Particle id: 800 | n_neighbor: 27 | dens_i: 74.9484 | updated sml: 0.288974 | v_sig_max: 0.849498
Particle id: 2300 | n_neighbor: 25 | dens_i: 597.248 | updated sml: 0.144675 | v_sig_max: 1.06551
Particle id: 3900 | n_neighbor: 29 | dens_i: 87.39 | updated sml: 0.274552 | v_sig_max: 0.955451
Particle id: 2900 | n_neighbor: 28 | dens_i: 211.117 | updated sml: 0.204616 | v_sig_max: 1.06861
Particle id: 3900 | n_neighbor: 29 | dens_i: 87.39 | updated sml: 0.274552 | v_sig_max: 0.955451
Particle id: 1350 | n_neighbor: 27 | dens_i: 292.018 | updated sml: 0.183644 | v_sig_max: 1.14323
Particle id: 850 | n_neighbor: 28 | dens_i: 59.3113 | updated sml: 0.312416 | v_sig_max: 0.782142
Particle id: 1900 | n_neighbor: 27 | dens_i: 247.98 | updated sml: 0.193928 | v_sig_max: 1.11822
Particle id: 250 | n_neighbor: 43 | dens_i: 1.1807 | updated sml: 1.15274 | v_sig_max: 0.80714
Particle id: 2350 | n_neighbor: 25 | dens_i: 96.9642 | updated sml: 0.265201 | v_sig_max: 0.927982
Particle id: 2950 | n_neighbor: 24 | dens_i: 147.738 | updated sml: 0.230471 | v_sig_max: 1.03548
Particle id: 3950 | n_neighbor: 26 | dens_i: 62.4201 | updated sml: 0.307142 | v_sig_max: 0.783337
Particle id: 3250 | n_neighbor: 29 | dens_i: 76.7863 | updated sml: 0.28665 | v_sig_max: 0.889224
Particle id: 1400 | n_neighbor: 29 | dens_i: 97.2491 | updated sml: 0.264942 | v_sig_max: 0.92436
Particle id: 2400 | n_neighbor: 27 | dens_i: 74.9484 | updated sml: 0.288974 | v_sig_max: 0.849498
Particle id: 300 | n_neighbor: 29 | dens_i: 87.39 | updated sml: 0.274552 | v_sig_max: 0.955451
Particle id: 1950 | n_neighbor: 25 | dens_i: 232.071 | updated sml: 0.198262 | v_sig_max: 0.978775
Particle id: 900 | n_neighbor: 27 | dens_i: 74.9484 | updated sml: 0.288974 | v_sig_max: 0.849498
Particle id: 1450 | n_neighbor: 27 | dens_i: 45.8827 | updated sml: 0.340328 | v_sig_max: 0.802985
Particle id: 350 | n_neighbor: 28 | dens_i: 6.76488 | updated sml: 0.644207 | v_sig_max: 1.06361
Particle id: 2000 | n_neighbor: 27 | dens_i: 247.98 | updated sml: 0.193928 | v_sig_max: 1.11821
Particle id: 3300 | n_neighbor: 28 | dens_i: 39.178 | updated sml: 0.358729 | v_sig_max: 0.845391
Particle id: 4000 | n_neighbor: 28 | dens_i: 86.8139 | updated sml: 0.275158 | v_sig_max: 0.885854
Particle id: 950 | n_neighbor: 30 | dens_i: 57.7005 | updated sml: 0.315297 | v_sig_max: 0.775906
Particle id: 400 | n_neighbor: 27 | dens_i: 117.011 | updated sml: 0.249098 | v_sig_max: 0.915689
Particle id: 2050 | n_neighbor: 29 | dens_i: 59.5136 | updated sml: 0.312062 | v_sig_max: 0.838431
Particle id: 2450 | n_neighbor: 26 | dens_i: 143.872 | updated sml: 0.232517 | v_sig_max: 0.903957
Particle id: 1000 | n_neighbor: 29 | dens_i: 97.2491 | updated sml: 0.264942 | v_sig_max: 0.92436
Particle id: 3000 | n_neighbor: 36 | dens_i: 74.47 | updated sml: 0.289591 | v_sig_max: 0.889224
Particle id: 450 | n_neighbor: 27 | dens_i: 37.3094 | updated sml: 0.364619 | v_sig_max: 0.934249
Particle id: 4050 | n_neighbor: 28 | dens_i: 62.9214 | updated sml: 0.306323 | v_sig_max: 0.803307
Particle id: 3350 | n_neighbor: 30 | dens_i: 40.0131 | updated sml: 0.356215 | v_sig_max: 0.767756
Particle id: 1500 | n_neighbor: 28 | dens_i: 78.0245 | updated sml: 0.285125 | v_sig_max: 0.876451
Particle id: 1050 | n_neighbor: 26 | dens_i: 71.7746 | updated sml: 0.293172 | v_sig_max: 0.863974
Particle id: 3050 | n_neighbor: 27 | dens_i: 91.5595 | updated sml: 0.27032 | v_sig_max: 0.970078
Particle id: 2100 | n_neighbor: 24 | dens_i: 145.35 | updated sml: 0.231726 | v_sig_max: 0.889981
Particle id: 500 | n_neighbor: 38 | dens_i: 7.47285 | updated sml: 0.623185 | v_sig_max: 0.885728
Particle id: 4100 | n_neighbor: 38 | dens_i: 7.47285 | updated sml: 0.623185 | v_sig_max: 0.885728
Particle id: 2500 | n_neighbor: 30 | dens_i: 89.3565 | updated sml: 0.272524 | v_sig_max: 0.902576
Particle id: 3400 | n_neighbor: 30 | dens_i: 61.8388 | updated sml: 0.3081 | v_sig_max: 0.838706
Particle id: 1550 | n_neighbor: 31 | dens_i: 108.716 | updated sml: 0.255279 | v_sig_max: 0.954914
Particle id: 3100 | n_neighbor: 28 | dens_i: 27.7467 | updated sml: 0.402448 | v_sig_max: 0.76985
Particle id: 4150 | n_neighbor: 30 | dens_i: 83.5208 | updated sml: 0.278728 | v_sig_max: 0.86107
Particle id: 2550 | n_neighbor: 25 | dens_i: 341.705 | updated sml: 0.174272 | v_sig_max: 1.14323
Particle id: 3450 | n_neighbor: 28 | dens_i: 262.805 | updated sml: 0.19021 | v_sig_max: 1.04661
Particle id: 3150 | n_neighbor: 29 | dens_i: 159.333 | updated sml: 0.224739 | v_sig_max: 1.00609
Particle id: 4200 | n_neighbor: 19 | dens_i: 26.4978 | updated sml: 0.408673 | v_sig_max: 0.85406
Particle id: 2600 | n_neighbor: 27 | dens_i: 109.005 | updated sml: 0.255054 | v_sig_max: 0.807663
Particle id: 3500 | n_neighbor: 30 | dens_i: 132.351 | updated sml: 0.239077 | v_sig_max: 0.971628
Particle id: 3550 | n_neighbor: 28 | dens_i: 17.2836 | updated sml: 0.471233 | v_sig_max: 0.869006
Particle id: 3600 | n_neighbor: 30 | dens_i: 28.2455 | updated sml: 0.400064 | v_sig_max: 0.756739
Particle id: 3650 | n_neighbor: 28 | dens_i: 172.916 | updated sml: 0.218693 | v_sig_max: 0.970168
loop: 148, time: 9.8877, dt: 0.0391992, num: 4224
Particle id: 0 | n_neighbor: 19 | dens_i: 26.5396 | updated sml: 0.408458 | v_sig_max: 1.20338
Particle id: 3700 | n_neighbor: 27 | dens_i: 223.905 | updated sml: 0.200643 | v_sig_max: 1.00858
Particle id: 1600 | n_neighbor: 31 | dens_i: 41.6047 | updated sml: 0.351613 | v_sig_max: 1.23581
Particle id: 550 | n_neighbor: 27 | dens_i: 98.6094 | updated sml: 0.263718 | v_sig_max: 1.07155
Particle id: 3200 | n_neighbor: 27 | dens_i: 307.359 | updated sml: 0.180536 | v_sig_max: 1.09661
Particle id: 2150 | n_neighbor: 25 | dens_i: 231.437 | updated sml: 0.198443 | v_sig_max: 0.975929
Particle id: 2650 | n_neighbor: 27 | dens_i: 307.36 | updated sml: 0.180536 | v_sig_max: 1.09661
Particle id: 1100 | n_neighbor: 30 | dens_i: 76.3572 | updated sml: 0.287185 | v_sig_max: 0.878806
Particle id: 3750 | n_neighbor: 30 | dens_i: 39.9841 | updated sml: 0.356301 | v_sig_max: 0.777159
Particle id: 600 | n_neighbor: 30 | dens_i: 57.5241 | updated sml: 0.315619 | v_sig_max: 0.785154
Particle id: 50 | n_neighbor: 30 | dens_i: 83.547 | updated sml: 0.278699 | v_sig_max: 0.853355
Particle id: 2200 | n_neighbor: 27 | dens_i: 384.054 | updated sml: 0.167616 | v_sig_max: 1.07781
Particle id: 3250 | n_neighbor: 29 | dens_i: 76.6236 | updated sml: 0.286852 | v_sig_max: 0.881695
Particle id: 1150 | n_neighbor: 30 | dens_i: 39.9841 | updated sml: 0.356301 | v_sig_max: 0.777159
Particle id: 3800 | n_neighbor: 26 | dens_i: 62.7326 | updated sml: 0.306631 | v_sig_max: 0.868329
Particle id: 1650 | n_neighbor: 27 | dens_i: 449.198 | updated sml: 0.159086 | v_sig_max: 1.10909
Particle id: 2700 | n_neighbor: 26 | dens_i: 181.036 | updated sml: 0.215373 | v_sig_max: 0.959144
Particle id: 650 | n_neighbor: 24 | dens_i: 35.4319 | updated sml: 0.370949 | v_sig_max: 0.947523
Particle id: 1200 | n_neighbor: 24 | dens_i: 25.5948 | updated sml: 0.413424 | v_sig_max: 1.11328
Particle id: 1700 | n_neighbor: 31 | dens_i: 41.6047 | updated sml: 0.351613 | v_sig_max: 1.23581
Particle id: 3300 | n_neighbor: 28 | dens_i: 39.381 | updated sml: 0.358112 | v_sig_max: 0.822365
Particle id: 100 | n_neighbor: 30 | dens_i: 83.547 | updated sml: 0.278699 | v_sig_max: 0.853355
Particle id: 2750 | n_neighbor: 38 | dens_i: 7.59269 | updated sml: 0.619889 | v_sig_max: 0.894084
Particle id: 700 | n_neighbor: 30 | dens_i: 28.2581 | updated sml: 0.400004 | v_sig_max: 0.751588
Particle id: 2250 | n_neighbor: 26 | dens_i: 115.516 | updated sml: 0.250168 | v_sig_max: 0.82444
Particle id: 3850 | n_neighbor: 26 | dens_i: 181.036 | updated sml: 0.215373 | v_sig_max: 0.959144
Particle id: 1750 | n_neighbor: 30 | dens_i: 89.5868 | updated sml: 0.27229 | v_sig_max: 0.902518
Particle id: 2800 | n_neighbor: 28 | dens_i: 212.213 | updated sml: 0.204263 | v_sig_max: 1.06756
Particle id: 3900 | n_neighbor: 29 | dens_i: 87.4664 | updated sml: 0.274472 | v_sig_max: 0.972452
Particle id: 150 | n_neighbor: 27 | dens_i: 16.9955 | updated sml: 0.47388 | v_sig_max: 0.851653
Particle id: 3350 | n_neighbor: 30 | dens_i: 39.9841 | updated sml: 0.356301 | v_sig_max: 0.777159
Particle id: 750 | n_neighbor: 28 | dens_i: 69.3436 | updated sml: 0.296559 | v_sig_max: 0.868182
Particle id: 1800 | n_neighbor: 24 | dens_i: 84.378 | updated sml: 0.277781 | v_sig_max: 0.78049
Particle id: 1250 | n_neighbor: 27 | dens_i: 121.167 | updated sml: 0.246217 | v_sig_max: 0.969955
Particle id: 2850 | n_neighbor: 29 | dens_i: 134.247 | updated sml: 0.237946 | v_sig_max: 0.959144
Particle id: 2300 | n_neighbor: 25 | dens_i: 608.616 | updated sml: 0.143769 | v_sig_max: 1.06231
Particle id: 3950 | n_neighbor: 26 | dens_i: 62.7326 | updated sml: 0.306631 | v_sig_max: 0.868329
Particle id: 3400 | n_neighbor: 30 | dens_i: 61.9692 | updated sml: 0.307884 | v_sig_max: 0.839091
Particle id: 1850 | n_neighbor: 24 | dens_i: 283.865 | updated sml: 0.185386 | v_sig_max: 1.0031
Particle id: 200 | n_neighbor: 26 | dens_i: 91.9707 | updated sml: 0.269917 | v_sig_max: 0.982103
Particle id: 2900 | n_neighbor: 28 | dens_i: 212.213 | updated sml: 0.204263 | v_sig_max: 1.06756
Particle id: 1300 | n_neighbor: 28 | dens_i: 86.7979 | updated sml: 0.275175 | v_sig_max: 0.887189
Particle id: 4000 | n_neighbor: 28 | dens_i: 86.7979 | updated sml: 0.275175 | v_sig_max: 0.887189
Particle id: 1900 | n_neighbor: 26 | dens_i: 250.216 | updated sml: 0.193349 | v_sig_max: 1.12094
Particle id: 3450 | n_neighbor: 28 | dens_i: 264.406 | updated sml: 0.189826 | v_sig_max: 1.04697
Particle id: 250 | n_neighbor: 43 | dens_i: 1.17302 | updated sml: 1.15525 | v_sig_max: 0.813749
Particle id: 2350 | n_neighbor: 25 | dens_i: 97.9825 | updated sml: 0.264279 | v_sig_max: 0.935382
Particle id: 2950 | n_neighbor: 24 | dens_i: 148.318 | updated sml: 0.23017 | v_sig_max: 1.03697
Particle id: 4050 | n_neighbor: 28 | dens_i: 62.9904 | updated sml: 0.306211 | v_sig_max: 0.811416
Particle id: 1350 | n_neighbor: 27 | dens_i: 295.444 | updated sml: 0.182931 | v_sig_max: 1.14509
Particle id: 1950 | n_neighbor: 25 | dens_i: 231.437 | updated sml: 0.198443 | v_sig_max: 0.975929
Particle id: 3500 | n_neighbor: 31 | dens_i: 132.748 | updated sml: 0.238838 | v_sig_max: 0.972228
Particle id: 800 | n_neighbor: 27 | dens_i: 75.5116 | updated sml: 0.288254 | v_sig_max: 0.856545
Particle id: 3000 | n_neighbor: 36 | dens_i: 74.4494 | updated sml: 0.289618 | v_sig_max: 0.881695
Particle id: 2400 | n_neighbor: 27 | dens_i: 75.5116 | updated sml: 0.288254 | v_sig_max: 0.856545
Particle id: 2000 | n_neighbor: 26 | dens_i: 250.216 | updated sml: 0.193349 | v_sig_max: 1.12094
Particle id: 300 | n_neighbor: 29 | dens_i: 87.4664 | updated sml: 0.274472 | v_sig_max: 0.972452
Particle id: 4100 | n_neighbor: 38 | dens_i: 7.59269 | updated sml: 0.619889 | v_sig_max: 0.894084
Particle id: 850 | n_neighbor: 28 | dens_i: 59.1628 | updated sml: 0.312678 | v_sig_max: 0.77969
Particle id: 3550 | n_neighbor: 28 | dens_i: 17.3646 | updated sml: 0.470499 | v_sig_max: 0.867249
Particle id: 2450 | n_neighbor: 26 | dens_i: 143.474 | updated sml: 0.232732 | v_sig_max: 0.902738
Particle id: 1400 | n_neighbor: 29 | dens_i: 97.2878 | updated sml: 0.264907 | v_sig_max: 0.923824
Particle id: 3050 | n_neighbor: 26 | dens_i: 91.9707 | updated sml: 0.269917 | v_sig_max: 0.982103
Particle id: 350 | n_neighbor: 28 | dens_i: 6.91076 | updated sml: 0.639642 | v_sig_max: 1.07201
Particle id: 4150 | n_neighbor: 30 | dens_i: 83.547 | updated sml: 0.278699 | v_sig_max: 0.853355
Particle id: 900 | n_neighbor: 27 | dens_i: 75.5116 | updated sml: 0.288254 | v_sig_max: 0.856545
Particle id: 3600 | n_neighbor: 30 | dens_i: 28.2581 | updated sml: 0.400004 | v_sig_max: 0.751588
Particle id: 2050 | n_neighbor: 29 | dens_i: 59.9505 | updated sml: 0.311302 | v_sig_max: 0.839673
Particle id: 1450 | n_neighbor: 27 | dens_i: 46.1094 | updated sml: 0.339769 | v_sig_max: 0.785154
Particle id: 3100 | n_neighbor: 28 | dens_i: 27.8142 | updated sml: 0.402121 | v_sig_max: 0.762823
Particle id: 400 | n_neighbor: 27 | dens_i: 117.278 | updated sml: 0.248909 | v_sig_max: 0.913756
Particle id: 4200 | n_neighbor: 21 | dens_i: 26.5166 | updated sml: 0.408576 | v_sig_max: 0.842751
Particle id: 950 | n_neighbor: 30 | dens_i: 57.5241 | updated sml: 0.315619 | v_sig_max: 0.785154
Particle id: 3650 | n_neighbor: 28 | dens_i: 173.023 | updated sml: 0.218648 | v_sig_max: 0.970308
